   1.1928000e+01   9.7163823e+00
   1.2096000e+01   1.0360115e+01
   1.2264000e+01   1.0399959e+01
   1.2432000e+01   9.7666050e+00
   1.2600000e+01   9.5148419e+00
   1.2768000e+01   1.0054997e+01
   1.2936000e+01   1.0463724e+01
   1.3104000e+01   1.0028401e+01
   1.3272000e+01   9.4387136e+00
   1.3440000e+01   9.6298682e+00
   1.3608000e+01   1.0214752e+01
   1.3776000e+01   1.0130758e+01
   1.3944000e+01   9.4180384e+00
   1.4112000e+01   9.1511098e+00
   1.4280000e+01   9.6383693e+00
   1.4448000e+01   9.9048464e+00
   1.4616000e+01   9.3244502e+00
   1.4784000e+01   8.6681531e+00
   1.4952000e+01   8.8126965e+00
   1.5120000e+01   9.2723876e+00
   1.5288000e+01   9.0128257e+00
   1.5456000e+01   8.1837915e+00
   1.5624000e+01   7.8691831e+00
   1.5792000e+01   8.2727842e+00
   1.5960000e+01   8.3782002e+00
   1.6128000e+01   7.6524686e+00
   1.6296000e+01   6.9402552e+00
   1.6464000e+01   7.0510925e+00
   1.6632000e+01   7.4056357e+00
   1.6800000e+01   7.0080732e+00
   1.6968000e+01   6.1161555e+00
   1.7136000e+01   5.8119854e+00
   1.7304000e+01   6.1923616e+00
   1.7472000e+01   6.2093336e+00
   1.7640000e+01   5.4279768e+00
   1.7808000e+01   4.7575748e+00
   1.7976000e+01   4.9316588e+00
   1.8144000e+01   5.2824001e+00
   1.8312000e+01   4.8618890e+00
   1.8480000e+01   4.0324452e+00
   1.8648000e+01   3.8626025e+00
   1.8816000e+01   4.3403077e+00
   1.8984000e+01   4.3957128e+00
   1.9152000e+01   3.6953695e+00
   1.9320000e+01   3.2030228e+00
   1.9488000e+01   3.5678082e+00
   1.9656000e+01   4.0391624e+00
   1.9824000e+01   3.7256574e+00
   1.9992000e+01   3.0895400e+00
   2.0160000e+01   3.1740192e+00
   2.0328000e+01   3.8573700e+00
   2.0496000e+01   4.0577395e+00
   2.0664000e+01   3.5456523e+00
   2.0832000e+01   3.3287574e+00
   2.1000000e+01   3.9644661e+00
   2.1168000e+01   4.6263449e+00
   2.1336000e+01   4.4877977e+00
   2.1504000e+01   4.1057488e+00
   2.1672000e+01   4.4870396e+00
   2.1840000e+01   5.4010719e+00
   2.2008000e+01   5.7645639e+00
   2.2176000e+01   5.4540648e+00
   2.2344000e+01   5.5107743e+00
   2.2512000e+01   6.3946605e+00
   2.2680000e+01   7.2117638e+00
   2.2848000e+01   7.2087551e+00
   2.3016000e+01   7.0317894e+00
   2.3184000e+01   7.6414382e+00
   2.3352000e+01   8.7009096e+00
   2.3520000e+01   9.1368657e+00
   2.3688000e+01   8.9336424e+00
   2.3856000e+01   9.1560676e+00
   2.4024000e+01   1.0162686e+01
   2.4192000e+01   1.1001771e+01
   2.4360000e+01   1.1001661e+01
   2.4528000e+01   1.0892070e+01
   2.4696000e+01   1.1578501e+01
   2.4864000e+01   1.2622313e+01
   2.5032000e+01   1.2971934e+01
   2.5200000e+01   1.2720655e+01
   2.5368000e+01   1.2947215e+01
   2.5536000e+01   1.3906162e+01
   2.5704000e+01   1.4598667e+01
   2.5872000e+01   1.4442574e+01
   2.6040000e+01   1.4244830e+01
   2.6208000e+01   1.4847753e+01
   2.6376000e+01   1.5716290e+01
   2.6544000e+01   1.5832223e+01
   2.6712000e+01   1.5397792e+01
   2.6880000e+01   1.5495638e+01
   2.7048000e+01   1.6274580e+01
   2.7216000e+01   1.6699550e+01
   2.7384000e+01   1.6284490e+01
   2.7552000e+01   1.5906073e+01
   2.7720000e+01   1.6335499e+01
   2.7888000e+01   1.6947197e+01
   2.8056000e+01   1.6766996e+01
   2.8224000e+01   1.6104368e+01
   2.8392000e+01   1.6035167e+01
   2.8560000e+01   1.6601127e+01
   2.8728000e+01   1.6741460e+01
   2.8896000e+01   1.6071083e+01
   2.9064000e+01   1.5527432e+01
   2.9232000e+01   1.5802597e+01
   2.9400000e+01   1.6186512e+01
   2.9568000e+01   1.5758523e+01
   2.9736000e+01   1.4931755e+01
   2.9904000e+01   1.4763877e+01
   3.0072000e+01   1.5188521e+01
   3.0240000e+01   1.5129214e+01
   3.0408000e+01   1.4305010e+01
   3.0576000e+01   1.3703849e+01
   3.0744000e+01   1.3930883e+01
   3.0912000e+01   1.4197843e+01
   3.1080000e+01   1.3645964e+01
   3.1248000e+01   1.2786902e+01
   3.1416000e+01   1.2648496e+01
   3.1584000e+01   1.3055951e+01
   3.1752000e+01   1.2926993e+01
   3.1920000e+01   1.2086651e+01
   3.2088000e+01   1.1562412e+01
   3.2256000e+01   1.1865409e+01
   3.2424000e+01   1.2136184e+01
   3.2592000e+01   1.1585617e+01
   3.2760000e+01   1.0817855e+01
   3.2928000e+01   1.0819687e+01
   3.3096000e+01   1.1308881e+01
   3.3264000e+01   1.1207559e+01
   3.3432000e+01   1.0447832e+01
   3.3600000e+01   1.0085757e+01
   3.3768000e+01   1.0532763e+01
   3.3936000e+01   1.0866430e+01
   3.4104000e+01   1.0374882e+01
   3.4272000e+01   9.7483625e+00
   3.4440000e+01   9.9224410e+00
   3.4608000e+01   1.0510174e+01
   3.4776000e+01   1.0448927e+01
   3.4944000e+01   9.7786259e+00
   3.5112000e+01   9.5733685e+00
   3.5280000e+01   1.0140940e+01
   3.5448000e+01   1.0505573e+01
   3.5616000e+01   1.0040197e+01
   3.5784000e+01   9.5146358e+00
   3.5952000e+01   9.8043181e+00
   3.6120000e+01   1.0422086e+01
   3.6288000e+01   1.0331936e+01
   3.6456000e+01   9.6819160e+00
   3.6624000e+01   9.5540813e+00
   3.6792000e+01   1.0150275e+01
   3.6960000e+01   1.0452078e+01
   3.7128000e+01   9.9244432e+00
   3.7296000e+01   9.4099000e+00
   3.7464000e+01   9.7158164e+00
   3.7632000e+01   1.0260671e+01
   3.7800000e+01   1.0046483e+01
   3.7968000e+01   9.3288549e+00
   3.8136000e+01   9.1877876e+00
   3.8304000e+01   9.7180355e+00
   3.8472000e+01   9.8696824e+00
   3.8640000e+01   9.2059316e+00
   3.8808000e+01   8.6343049e+00
   3.8976000e+01   8.8866978e+00
   3.9144000e+01   9.2937850e+00
   3.9312000e+01   8.9063139e+00
   3.9480000e+01   8.0854262e+00
   3.9648000e+01   7.8986544e+00
   3.9816000e+01   8.3331293e+00
   3.9984000e+01   8.3183809e+00
   4.0152000e+01   7.5205396e+00
   4.0320000e+01   6.9031345e+00
   4.0488000e+01   7.1152946e+00
   4.0656000e+01   7.4066614e+00
   4.0824000e+01   6.8862228e+00
   4.0992000e+01   6.0168519e+00
   4.1160000e+01   5.8425909e+00
   4.1328000e+01   6.2427508e+00
   4.1496000e+01   6.1367112e+00
   4.1664000e+01   5.2964178e+00
   4.1832000e+01   4.7311203e+00
   4.2000000e+01   5.0000000e+00
   4.2168000e+01   5.2785503e+00
   4.2336000e+01   4.7422461e+00
   4.2504000e+01   3.9502125e+00
   4.2672000e+01   3.9116059e+00
   4.2840000e+01   4.3982415e+00
   4.3008000e+01   4.3293318e+00
   4.3176000e+01   3.5839837e+00
   4.3344000e+01   3.2060000e+00
   4.3512000e+01   3.6579780e+00
   4.3680000e+01   4.0485950e+00
   4.3848000e+01   3.6271473e+00
   4.4016000e+01   3.0423849e+00
   4.4184000e+01   3.2574248e+00
   4.4352000e+01   3.9379531e+00
   4.4520000e+01   4.0130237e+00
   4.4688000e+01   3.4692610e+00
   4.4856000e+01   3.3736615e+00
   4.5024000e+01   4.0868025e+00
   4.5192000e+01   4.6588393e+00
   4.5360000e+01   4.4198285e+00
   4.5528000e+01   4.1010222e+00
   4.5696000e+01   4.6092750e+00
   4.5864000e+01   5.5071006e+00
   4.6032000e+01   5.7438716e+00
   4.6200000e+01   5.4136124e+00
   4.6368000e+01   5.5955729e+00
   4.6536000e+01   6.5445915e+00
   4.6704000e+01   7.2619046e+00
   4.6872000e+01   7.1651952e+00
   4.7040000e+01   7.0610228e+00
   4.7208000e+01   7.7910994e+00
   4.7376000e+01   8.8195470e+00
   4.7544000e+01   9.1271124e+00
   4.7712000e+01   8.9147961e+00
   4.7880000e+01   9.2638059e+00
   4.8048000e+01   1.0321342e+01
   4.8216000e+01   1.1050550e+01
   4.8384000e+01   1.0963420e+01
   4.8552000e+01   1.0934535e+01
   4.8720000e+01   1.1732873e+01
   4.8888000e+01   1.2730526e+01
   4.9056000e+01   1.2950893e+01
   4.9224000e+01   1.2700938e+01
   4.9392000e+01   1.3053945e+01
   4.9560000e+01   1.4049038e+01
   4.9728000e+01   1.4622795e+01
   4.9896000e+01   1.4387500e+01
   5.0064000e+01   1.4277965e+01
   5.0232000e+01   1.4983696e+01
   5.0400000e+01   1.5792096e+01
   5.0568000e+01   1.5780046e+01
   5.0736000e+01   1.5358299e+01
   5.0904000e+01   1.5582257e+01
   5.1072000e+01   1.6383403e+01
   5.1240000e+01   1.6683256e+01
   5.1408000e+01   1.6199006e+01
   5.1576000e+01   1.5916895e+01
   5.1744000e+01   1.6440550e+01
   5.1912000e+01   1.6980362e+01
   5.2080000e+01   1.6676415e+01
   5.2248000e+01   1.6039418e+01
   5.2416000e+01   1.6096461e+01
   5.2584000e+01   1.6672216e+01
   5.2752000e+01   1.6684081e+01
   5.2920000e+01   1.5956973e+01
   5.3088000e+01   1.5518474e+01
   5.3256000e+01   1.5880022e+01
   5.3424000e+01   1.6182668e+01
   5.3592000e+01   1.5637998e+01
   5.3760000e+01   1.4851053e+01
   5.3928000e+01   1.4809703e+01
   5.4096000e+01   1.5232965e+01
   5.4264000e+01   1.5044370e+01
   5.4432000e+01   1.4177590e+01
   5.4600000e+01   1.3690371e+01
   5.4768000e+01   1.3995954e+01
   5.4936000e+01   1.4173834e+01
   5.5104000e+01   1.3514135e+01
   5.5272000e+01   1.2709171e+01
   5.5440000e+01   1.2696638e+01
   5.5608000e+01   1.3091749e+01
   5.5776000e+01   1.2834046e+01
   5.5944000e+01   1.1965629e+01
   5.6112000e+01   1.1562748e+01
   5.6280000e+01   1.1935307e+01
   5.6448000e+01   1.2109597e+01
   5.6616000e+01   1.1460541e+01
   5.6784000e+01   1.0759862e+01
   5.6952000e+01   1.0884785e+01
   5.7120000e+01   1.1349833e+01
   5.7288000e+01   1.1120545e+01
   5.7456000e+01   1.0346373e+01
   5.7624000e+01   1.0110615e+01
   5.7792000e+01   1.0616190e+01
   5.7960000e+01   1.0845584e+01
   5.8128000e+01   1.0264465e+01
   5.8296000e+01   9.7158938e+00
   5.8464000e+01   1.0007575e+01
   5.8632000e+01   1.0558128e+01
   5.8800000e+01   1.0369514e+01
   5.8968000e+01   9.6970861e+00
   5.9136000e+01   9.6203948e+00
   5.9304000e+01   1.0233557e+01
   5.9472000e+01   1.0485833e+01
   5.9640000e+01   9.9394217e+00
   5.9808000e+01   9.5006726e+00
   5.9976000e+01   9.9001456e+00
   6.0144000e+01   1.0467031e+01
   6.0312000e+01   1.0250451e+01
   6.0480000e+01   9.6098019e+00
   6.0648000e+01   9.6107559e+00
   6.0816000e+01   1.0238491e+01
   6.0984000e+01   1.0420503e+01
   6.1152000e+01   9.8208291e+00
   6.1320000e+01   9.4008570e+00
   6.1488000e+01   9.8075486e+00
   6.1656000e+01   1.0288368e+01
   6.1824000e+01   9.9501366e+00
   6.1992000e+01   9.2535851e+00
   6.2160000e+01   9.2406601e+00
   6.2328000e+01   9.7886392e+00
   6.2496000e+01   9.8149482e+00
   6.2664000e+01   9.0896758e+00
   6.2832000e+01   8.6203270e+00
   6.3000000e+01   8.9644661e+00
   6.3168000e+01   9.2961114e+00
   6.3336000e+01   8.7894176e+00
   6.3504000e+01   8.0023565e+00
   6.3672000e+01   7.9431089e+00
   6.3840000e+01   8.3827016e+00
   6.4008000e+01   8.2397530e+00
   6.4176000e+01   7.3929781e+00
   6.4344000e+01   6.8859933e+00
   6.4512000e+01   7.1814197e+00
   6.4680000e+01   7.3881695e+00
   6.4848000e+01   6.7559850e+00
   6.5016000e+01   5.9342723e+00
   6.5184000e+01   5.8870110e+00
   6.5352000e+01   6.2809516e+00
   6.5520000e+01   6.0464078e+00
   6.5688000e+01   5.1714517e+00
   6.5856000e+01   4.7247052e+00
   6.6024000e+01   5.0685386e+00
   6.6192000e+01   5.2550557e+00
   6.6360000e+01   4.6164035e+00
   6.6528000e+01   3.8860521e+00
   6.6696000e+01   3.9731864e+00
   6.6864000e+01   4.4427458e+00
   6.7032000e+01   4.2466078e+00
   6.7200000e+01   3.4813617e+00
   6.7368000e+01   3.2288655e+00
   6.7536000e+01   3.7465890e+00
   6.7704000e+01   4.0384052e+00
   6.7872000e+01   3.5246192e+00
   6.8040000e+01   3.0143795e+00
   6.8208000e+01   3.3519354e+00
   6.8376000e+01   4.0038753e+00
   6.8544000e+01   3.9533242e+00
   6.8712000e+01   3.4035551e+00
   6.8880000e+01   3.4379261e+00
   6.9048000e+01   4.2056493e+00
   6.9216000e+01   4.6717283e+00
   6.9384000e+01   4.3498482e+00
   6.9552000e+01   4.1161038e+00
   6.9720000e+01   4.7407970e+00
   6.9888000e+01   5.5971439e+00
   7.0056000e+01   5.7094603e+00
   7.0224000e+01   5.3854099e+00
   7.0392000e+01   5.6987575e+00
   7.0560000e+01   6.6888863e+00
   7.0728000e+01   7.2924061e+00
   7.0896000e+01   7.1214063e+00
   7.1064000e+01   7.1102835e+00
   7.1232000e+01   7.9479031e+00
   7.1400000e+01   8.9208134e+00
   7.1568000e+01   9.1048311e+00
   7.1736000e+01   8.9094407e+00
   7.1904000e+01   9.3885842e+00
   7.2072000e+01   1.0472102e+01
   7.2240000e+01   1.1079699e+01
   7.2408000e+01   1.0926598e+01
   7.2576000e+01   1.0996926e+01
   7.2744000e+01   1.1892073e+01
   7.2912000e+01   1.2820079e+01
   7.3080000e+01   1.2918585e+01
   7.3248000e+01   1.2695780e+01
   7.3416000e+01   1.3176181e+01
   7.3584000e+01   1.4181843e+01
   7.3752000e+01   1.4627530e+01
   7.3920000e+01   1.4335526e+01
   7.4088000e+01   1.4330794e+01
   7.4256000e+01   1.5122193e+01
   7.4424000e+01   1.5848251e+01
   7.4592000e+01   1.5718103e+01
   7.4760000e+01   1.5334433e+01
   7.4928000e+01   1.5682856e+01
   7.5096000e+01   1.6480263e+01
   7.5264000e+01   1.6648194e+01
   7.5432000e+01   1.6118481e+01
   7.5600000e+01   1.5947198e+01
   7.5768000e+01   1.6546085e+01
   7.5936000e+01   1.6993322e+01
   7.6104000e+01   1.6577913e+01
   7.6272000e+01   1.5991252e+01
   7.6440000e+01   1.6170318e+01
   7.6608000e+01   1.6729819e+01
   7.6776000e+01   1.6609000e+01
   7.6944000e+01   1.5849878e+01
   7.7112000e+01   1.5528830e+01
   7.7280000e+01   1.5956093e+01
   7.7448000e+01   1.6158496e+01
   7.7616000e+01   1.5511693e+01
   7.7784000e+01   1.4788333e+01
   7.7952000e+01   1.4866744e+01
   7.8120000e+01   1.5262720e+01
   7.8288000e+01   1.4943236e+01
   7.8456000e+01   1.4059320e+01
   7.8624000e+01   1.3695979e+01
   7.8792000e+01   1.4057960e+01
   7.8960000e+01   1.4129675e+01
   7.9128000e+01   1.3378806e+01
   7.9296000e+01   1.2650494e+01
   7.9464000e+01   1.2754572e+01
   7.9632000e+01   1.3111822e+01
   7.9800000e+01   1.2726383e+01
   7.9968000e+01   1.1855777e+01
   8.0136000e+01   1.1581707e+01
   8.0304000e+01   1.2000399e+01
   8.0472000e+01   1.2063164e+01
   8.0640000e+01   1.1334181e+01
   8.0808000e+01   1.0721687e+01
   8.0976000e+01   1.0958021e+01
   8.1144000e+01   1.1374034e+01
   8.1312000e+01   1.1020377e+01
   8.1480000e+01   1.0257821e+01
   8.1648000e+01   1.0153261e+01
   8.1816000e+01   1.0692929e+01
   8.1984000e+01   1.0805195e+01
   8.2152000e+01   1.0154789e+01
   8.2320000e+01   9.7036000e+00
   8.2488000e+01   1.0098900e+01
   8.2656000e+01   1.0588266e+01
   8.2824000e+01   1.0278432e+01
   8.2992000e+01   9.6298516e+00
   8.3160000e+01   9.6839944e+00
   8.3328000e+01   1.0317473e+01
   8.3496000e+01   1.0446864e+01
   8.3664000e+01   9.8412265e+00
   8.3832000e+01   9.5068696e+00
   8.4000000e+01   1.0000000e+01
   8.4168000e+01   1.0493130e+01
   8.4336000e+01   1.0158773e+01
   8.4504000e+01   9.5531364e+00
   8.4672000e+01   9.6825269e+00
   8.4840000e+01   1.0316006e+01
   8.5008000e+01   1.0370148e+01
   8.5176000e+01   9.7215676e+00
   8.5344000e+01   9.4117345e+00
   8.5512000e+01   9.9011001e+00
   8.5680000e+01   1.0296400e+01
   8.5848000e+01   9.8452115e+00
   8.6016000e+01   9.1948048e+00
   8.6184000e+01   9.3070714e+00
   8.6352000e+01   9.8467385e+00
   8.6520000e+01   9.7421793e+00
   8.6688000e+01   8.9796235e+00
   8.6856000e+01   8.6259659e+00
   8.7024000e+01   9.0419792e+00
   8.7192000e+01   9.2783134e+00
   8.7360000e+01   8.6658185e+00
   8.7528000e+01   7.9368361e+00
   8.7696000e+01   7.9996015e+00
   8.7864000e+01   8.4182931e+00
   8.8032000e+01   8.1442229e+00
   8.8200000e+01   7.2736172e+00
   8.8368000e+01   6.8881779e+00
   8.8536000e+01   7.2454283e+00
   8.8704000e+01   7.3495064e+00
   8.8872000e+01   6.6211938e+00
   8.9040000e+01   5.8703248e+00
   8.9208000e+01   5.9420401e+00
   8.9376000e+01   6.3040212e+00
   8.9544000e+01   5.9406802e+00
   8.9712000e+01   5.0567635e+00
   8.9880000e+01   4.7372795e+00
   9.0048000e+01   5.1332564e+00
   9.0216000e+01   5.2116672e+00
   9.0384000e+01   4.4883066e+00
   9.0552000e+01   3.8415044e+00
   9.0720000e+01   4.0439074e+00
   9.0888000e+01   4.4711700e+00
   9.1056000e+01   4.1501222e+00
   9.1224000e+01   3.3910003e+00
   9.1392000e+01   3.2701814e+00
   9.1560000e+01   3.8296821e+00
   9.1728000e+01   4.0087479e+00
   9.1896000e+01   3.4220868e+00
   9.2064000e+01   3.0066781e+00
   9.2232000e+01   3.4539154e+00
   9.2400000e+01   4.0528020e+00
   9.2568000e+01   3.8815187e+00
   9.2736000e+01   3.3518060e+00
   9.2904000e+01   3.5197374e+00
   9.3072000e+01   4.3171443e+00
   9.3240000e+01   4.6655674e+00
   9.3408000e+01   4.2818969e+00
   9.3576000e+01   4.1517489e+00
   9.3744000e+01   4.8778067e+00
   9.3912000e+01   5.6692062e+00
   9.4080000e+01   5.6644741e+00
   9.4248000e+01   5.3724695e+00
   9.4416000e+01   5.8181570e+00
   9.4584000e+01   6.8238191e+00
   9.4752000e+01   7.3042195e+00
   9.4920000e+01   7.0814152e+00
   9.5088000e+01   7.1799213e+00
   9.5256000e+01   8.1079271e+00
   9.5424000e+01   9.0030738e+00
   9.5592000e+01   9.0734024e+00
   9.5760000e+01   8.9203008e+00
   9.5928000e+01   9.5278979e+00
   9.6096000e+01   1.0611416e+01
   9.6264000e+01   1.1090559e+01
   9.6432000e+01   1.0895169e+01
   9.6600000e+01   1.1079187e+01
   9.6768000e+01   1.2052097e+01
   9.6936000e+01   1.2889717e+01
   9.7104000e+01   1.2878594e+01
   9.7272000e+01   1.2707594e+01
   9.7440000e+01   1.3311114e+01
   9.7608000e+01   1.4301242e+01
   9.7776000e+01   1.4614590e+01
   9.7944000e+01   1.4290540e+01
   9.8112000e+01   1.4402856e+01
   9.8280000e+01   1.5259203e+01
   9.8448000e+01   1.5883896e+01
   9.8616000e+01   1.5650152e+01
   9.8784000e+01   1.5328272e+01
   9.8952000e+01   1.5794351e+01
   9.9120000e+01   1.6562074e+01
   9.9288000e+01   1.6596445e+01
   9.9456000e+01   1.6046676e+01
   9.9624000e+01   1.5996125e+01
   9.9792000e+01   1.6648065e+01
   9.9960000e+01   1.6985620e+01
   1.0012800e+02   1.6475381e+01
   1.0029600e+02   1.5961595e+01
   1.0046400e+02   1.6253411e+01
   1.0063200e+02   1.6771135e+01
   1.0080000e+02   1.6518638e+01
   1.0096800e+02   1.5753392e+01
   1.0113600e+02   1.5557254e+01
   1.0130400e+02   1.6026814e+01
   1.0147200e+02   1.6113948e+01
   1.0164000e+02   1.5383596e+01
   1.0180800e+02   1.4744944e+01
   1.0197600e+02   1.4931461e+01
   1.0214400e+02   1.5275295e+01
   1.0231200e+02   1.4828548e+01
   1.0248000e+02   1.3953592e+01
   1.0264800e+02   1.3719048e+01
   1.0281600e+02   1.4112989e+01
   1.0298400e+02   1.4065728e+01
   1.0315200e+02   1.3244015e+01
   1.0332000e+02   1.2611831e+01
   1.0348800e+02   1.2818580e+01
   1.0365600e+02   1.3114007e+01
   1.0382400e+02   1.2607022e+01
   1.0399200e+02   1.1760247e+01
   1.0416000e+02   1.1617298e+01
   1.0432800e+02   1.2056891e+01
   1.0449600e+02   1.1997644e+01
   1.0466400e+02   1.1210582e+01
   1.0483200e+02   1.0703889e+01
   1.0500000e+02   1.1035534e+01
   1.0516800e+02   1.1379673e+01
   1.0533600e+02   1.0910324e+01
   1.0550400e+02   1.0185052e+01
   1.0567200e+02   1.0211361e+01
   1.0584000e+02   1.0759340e+01
   1.0600800e+02   1.0746415e+01
   1.0617600e+02   1.0049863e+01
   1.0634400e+02   9.7116315e+00
   1.0651200e+02   1.0192451e+01
   1.0668000e+02   1.0599143e+01
   1.0684800e+02   1.0179171e+01
   1.0701600e+02   9.5794967e+00
   1.0718400e+02   9.7615093e+00
   1.0735200e+02   1.0389244e+01
   1.0752000e+02   1.0390198e+01
   1.0768800e+02   9.7495485e+00
   1.0785600e+02   9.5329694e+00
   1.0802400e+02   1.0099854e+01
   1.0819200e+02   1.0499327e+01
   1.0836000e+02   1.0060578e+01
   1.0852800e+02   9.5141675e+00
   1.0869600e+02   9.7664430e+00
   1.0886400e+02   1.0379605e+01
   1.0903200e+02   1.0302914e+01
   1.0920000e+02   9.6304855e+00
   1.0936800e+02   9.4418721e+00
   1.0953600e+02   9.9924250e+00
   1.0970400e+02   1.0284106e+01
   1.0987200e+02   9.7355351e+00
   1.1004000e+02   9.1544160e+00
   1.1020800e+02   9.3838097e+00
   1.1037600e+02   9.8893852e+00
   1.1054400e+02   9.6536269e+00
   1.1071200e+02   8.8794548e+00
   1.1088000e+02   8.6501673e+00
   1.1104800e+02   9.1152149e+00
   1.1121600e+02   9.2401384e+00
   1.1138400e+02   8.5394589e+00
   1.1155200e+02   7.8904027e+00
   1.1172000e+02   8.0646934e+00
   1.1188800e+02   8.4372517e+00
   1.1205600e+02   8.0343711e+00
   1.1222400e+02   7.1659538e+00
   1.1239200e+02   6.9082507e+00
   1.1256000e+02   7.3033622e+00
   1.1272800e+02   7.2908289e+00
   1.1289600e+02   6.4858654e+00
   1.1306400e+02   5.8261663e+00
   1.1323200e+02   6.0040461e+00
   1.1340000e+02   6.3096290e+00
   1.1356800e+02   5.8224103e+00
   1.1373600e+02   4.9556297e+00
   1.1390400e+02   4.7670353e+00
   1.1407200e+02   5.1902973e+00
   1.1424000e+02   5.1489468e+00
   1.1440800e+02   4.3620023e+00
   1.1457600e+02   3.8173317e+00
   1.1474400e+02   4.1199775e+00
   1.1491200e+02   4.4815257e+00
   1.1508000e+02   4.0430269e+00
   1.1524800e+02   3.3159194e+00
   1.1541600e+02   3.3277844e+00
   1.1558400e+02   3.9035393e+00
   1.1575200e+02   3.9605821e+00
   1.1592000e+02   3.3235845e+00
   1.1608800e+02   3.0196377e+00
   1.1625600e+02   3.5594496e+00
   1.1642400e+02   4.0831049e+00
   1.1659200e+02   3.8009942e+00
   1.1676000e+02   3.3167444e+00
   1.1692800e+02   3.6165967e+00
   1.1709600e+02   4.4177431e+00
   1.1726400e+02   4.6417011e+00
   1.1743200e+02   4.2199540e+00
   1.1760000e+02   4.2079042e+00
   1.1776800e+02   5.0163038e+00
   1.1793600e+02   5.7220348e+00
   1.1810400e+02   5.6125004e+00
   1.1827200e+02   5.3772048e+00
   1.1844000e+02   5.9509621e+00
   1.1860800e+02   6.9460552e+00
   1.1877600e+02   7.2990615e+00
   1.1894400e+02   7.0491066e+00
   1.1911200e+02   7.2694742e+00
   1.1928000e+02   8.2671270e+00
   1.1944800e+02   9.0654647e+00
   1.1961600e+02   9.0365799e+00
   1.1978400e+02   8.9494505e+00
   1.1995200e+02   9.6786577e+00
   1.2012000e+02   1.0736194e+01
   1.2028800e+02   1.1085204e+01
   1.2045600e+02   1.0872888e+01
   1.2062400e+02   1.1180453e+01
   1.2079200e+02   1.2208901e+01
   1.2096000e+02   1.2938977e+01
   1.2112800e+02   1.2834805e+01
   1.2129600e+02   1.2738095e+01
   1.2146400e+02   1.3455409e+01
   1.2163200e+02   1.4404427e+01
   1.2180000e+02   1.4586388e+01
   1.2196800e+02   1.4256128e+01
   1.2213600e+02   1.4492899e+01
   1.2230400e+02   1.5390725e+01
   1.2247200e+02   1.5898978e+01
   1.2264000e+02   1.5580171e+01
   1.2280800e+02   1.5341161e+01
   1.2297600e+02   1.5913197e+01
   1.2314400e+02   1.6626338e+01
   1.2331200e+02   1.6530739e+01
   1.2348000e+02   1.5986976e+01
